Type,Identification,Field,Locale,Market,Status,Default content,Translated content
Product,pizza-baking-tray-290-r-100925,body_html,de,,,Pizzabakplåtens perforerade botten ger en god luftcirkulation - pizzabottnen blir knaprigare och genomgräddad. Tack vare beläggningen där inget fastnar kan även tunna och känsliga degar lossas mycket lätt.,"Der gelochte Boden des Pizza-Backblechs sorgt f&uuml;r eine gute Luftzirkulation &ndash; So gelingt ein knuspriger, durchgebackener Pizzaboden besonders gut. Dank der Antihaftbeschichtung lassen sich auch d&uuml;nne und empfindliche Teige sehr gut vom Blech l&ouml;sen."
Product,pizza-shovel-alu-100927,title,de,,,Pizzaspade aluminium,Pizzaschaufel Alu
Product,pizza-shovel-alu-100927,body_html,de,,,Pizzaspade i aluminium med 1000 mm skaft och 280 x 280 mm spadeyta – lätt och hållbar. För pizzerior som vill skjuta in och ta ut pizzor snabbt och säkert i stenugnen. Långt skaft för säkert arbete med djupa ugnar.,"Aluminium-Pizzaschaufel mit 1000 mm Stiel und 280 x 280 mm Schaufelfläche – leichtgewichtig und langlebig. Für Pizzerien, die Pizzen schnell und sicher in den Steinofen schieben und herausnehmen wollen. Langer Stiel für sicheres Arbeiten mit tiefen Öfen."
Product,pizza-cutter-100928,title,de,,,Pizzaskärare,Pizzaschneider
Product,pizza-cutter-100928,body_html,de,,,"Praktisk pizzaskärare med 100 mm rostfritt stålblad och plasthandtag – för rena, snabba snitt direkt vid bordet eller i köket. Oumbärligt småverktyg för varje pizzeria och varje restaurang som serverar flammkuchen eller pizza.","Handlicher Pizzaschneider mit 100-mm-Edelstahlmesser und Kunststoffgriff – für saubere, schnelle Schnitte direkt am Tisch oder in der Küche. Unentbehrliches Kleinwerkzeug für jede Pizzeria und jeden Gastronomiebetrieb mit Flammkuchen oder Pizza im Angebot."
Product,rinse-grid-500-101094,title,de,,,Spolgaller 500,Spülrost 500
Product,rinse-grid-500-101094,body_html,de,,,"Det bättre alternativet till diskkorg för diskning av mycket stora kärl, t.ex. kastruller, skålar och köttlådor.","Die bessere Alternative zum Sp&uuml;lkorb f&uuml;r das Sp&uuml;len von besonders gro&szlig;en Beh&auml;ltnissen, wie z. B. T&ouml;pfen, Sch&uuml;sseln und Fleischerkisten."
Product,basket-shelf-bf-21e-101402,title,de,,,Korghylla BF 21E,Korbablage BF 21E
Product,basket-shelf-bf-20g-101404,title,de,,,Korghylla BF 20G,Korbablage BF 20G
Product,basket-shelf-bf-20g-101404,body_html,de,,,Korghylla på båda sidor för bakverksfritösen BF 20G – av CNS 18/10. Skapar förvaringsutrymme bredvid fritösen för avrunna bakverk utan extra golvyta. För bagerier och konditorier med kontinuerlig friteringsdrift.,Beidseitige Korbablage für Backwarenfritteuse BF 20G – aus CNS 18/10. Schafft neben der Fritteuse Ablagefläche für abgetropfte Backwaren ohne zusätzliche Stellfläche. Für Bäckereien und Konditoreien mit kontinuierlichem Frittierbetrieb.
Product,pastries-deep-fat-fryer-bf-20g-1014113,title,de,,,Bakverksfritös BF 20G,Backwarenfritteuse BF 20G
Product,pastries-deep-fat-fryer-bf-20g-1014113,body_html,de,,,"Gasfritös för bakverk BF 20G med 18-liters behållare, 12 kW, piezotändning, stor kallzon och säker avtappningskran. Korg och lock ingår. För bagerier och konditorier som använder gas och friterar stora mängder bakverk dagligen.","Gas-Backwarenfritteuse BF 20G mit 18-Liter-Becken, 12 kW, Piezo-Zündung, großer Kaltzone und gesichertem Ablasshahn. Korb und Deckel inklusive. Für Bäckereien und Konditoreien, die auf Gas setzen und täglich große Mengen Backwaren frittieren."
Product,pastries-deep-fat-fryer-bf-21e-101412,title,de,,,Bakverksfritös BF 21E,Backwarenfritteuse BF 21E
Product,pastries-deep-fat-fryer-bf-21e-101412,body_html,de,,,"Fritös för bakverk med 21-liters behållare, utsvängbart värmeelement, stor kallzon och säker Fettavloppsränna. 6,8 kW, upp till 190 °C. Lock och korg ingår. För bagerier och konditorier med medelstort friteringsbehov och krav på enkel rengöring.","Backwarenfritteuse mit 21-Liter-Becken, herausschwenkbarem Heizelement, großer Kaltzone und gesichertem Fettablasshahn. 6,8 kW, bis 190 °C. Deckel und Korb inklusive. Für Bäckereien und Konditoreien mit mittlerem Frittiervolumen und Anspruch an einfache Reinigung."
Product,pastries-deep-fat-fryer-bf-35e-101413,title,de,,,Bakverksfritös BF 35E,Backwarenfritteuse BF 35E
Product,pastries-deep-fat-fryer-bf-35e-101413,body_html,de,,,"Stor bakverksfritös BF 35E med 35-liters behållare, utsvängbart värmeelement, stor kallzon, säkerhetsförsedd avtappningskran. 10 kW, upp till 190 °C. Korg och lock ingår. För bagerier och konditorier med mycket hög daglig friteringsvolym.","Große Backwarenfritteuse BF 35E mit 35-Liter-Becken, herausschwenkbarem Heizelement, großer Kaltzone, gesichertem Ablasshahn. 10 kW, bis 190 °C. Korb und Deckel inklusive. Für Bäckereien und Konditoreien mit sehr hohem täglichem Frittiervolumen."
Product,deep-frying-basket-bf-35e-101419,title,de,,,Fritöskorg BF 35E,Fritteusenkorb BF 35E
Product,deep-frying-basket-bf-35e-101419,body_html,de,,,"Stor reservkorg för bakverksfritösen BF 35E – 24,8 liters volym, 970 mm bredd. Förkromat stål. För bagerier och konditorier som med den andra korgen eliminerar avbrott i friteringen och maximerar genomströmningen under Permanent drift.","Großer Ersatzkorb für die Backwarenfritteuse BF 35E – 24,8 Liter Inhalt, 970 mm Breite. Stahl verchromt. Für Bäckereien und Konditoreien, die mit dem zweiten Korb die Frittierunterbrechung eliminieren und den Durchsatz im Dauerbetrieb maximieren."
Product,pastries-deep-fat-fryer-bf-16e-101530,title,de,,,Bakverksfritös BF 16E,Backwarenfritteuse BF 16E
Product,deep-frying-basket-bf-16e-101533,title,de,,,Fritöskorg BF 16E,Fritteusenkorb BF 16E
Product,deep-frying-basket-bf-16e-101533,body_html,de,,,"Ersättningskorg för bakverksfritös BF 16E – 8,9 liters volym, 475 x 235 mm, förkromat stål. En andra korg som kan användas omväxlande eliminerar väntetider vid fritering. För bagerier och konditorier som vill utnyttja sin fritös till fullo.","Ersatzkorb für Backwarenfritteuse BF 16E – 8,9 Liter Inhalt, 475 x 235 mm, Stahl verchromt. Zweiter Korb im Wechsel eliminiert Wartezeiten beim Frittieren. Für Bäckereien und Konditoreien, die den Durchsatz ihrer Fritteuse voll ausschöpfen wollen."
Product,pastries-deep-fat-fryer-bf-30e-ou-101535,title,de,,,Bakverksfritös BF 30E OU,Backwarenfritteuse BF 30E OU
Product,pastries-deep-fat-fryer-bf-30e-ou-101535,body_html,de,,,"Stående fritös för bakverk BF 30E OU, 30 liter, 15 kW, öppen underdel, uttagbart värmeelement. Höjdjusterbar upp till 1040 mm, kallzon, fettavtappningskran. Inklusive korg, lock, sil och två fettuppsamlingsbehållare. För bagerier som integrerar fritösen som en fullvärdig fristående enhet i sina kökslinjer.","Stand-Backwarenfritteuse BF 30E OU, 30 Liter, 15 kW, offener Unterbau, herausnehmbares Heizelement. Höhenverstellbar bis 1040 mm, Kaltzone, Fettablasshahn. Inklusive Korb, Deckel, Sieb und zwei Fettauffangbehälter. Für Bäckereien, die die Fritteuse als vollwertiges Standgerät in ihre Küchenlinien integrieren."
Product,hi-light-lift-salamander-600-2z-101546,title,de,,,Hi-Light-Lift-salamander 600-2Z,Hi-Light-Lift-Salamander 600-2Z
Product,hi-light-lift-salamander-600-2z-101546,body_html,de,,,"Hi-Light-Lift-Salamander 600 mm med två värmezoner, 4,5 kW, elektronisk energireglering, väggmontering. 572 mm bred grillrist, rist och konsol ingår. Solid proffslösning för restauranger som dagligen vill grilla och hålla maten varm.","Hi-Light-Lift-Salamander 600 mm mit zwei Heizzonen, 4,5 kW, elektronischer Energieregelung, Wandmontage. 572 mm breiter Grillrost, Rost und Konsole inklusive. Solide Profi-Lösung für Restaurants, die täglich übergrillen und warmhalten wollen."
Product,hi-light-lift-salamander-premium-101547,title,de,,,"Hi-Light-Lift-salamander ""Premium""","Hi-Light-Lift-Salamander ""Premium"""
Product,hi-light-lift-salamander-premium-101547,body_html,de,,,"Infraröd salamander med tre separat reglerbara värmezoner, HI-TOUCH-styrning och tre programmerbara inställningar. Varmhållningsfunktion och automatisk inkopplingsfunktion sparar tid vid servering. Väggmontering, galler och konsol ingår. För restauranger med hög genomströmning och krav på exakt grillning.","Infrarot-Salamander mit drei getrennt regelbaren Heizzonen, HI-TOUCH-Steuerung und drei programmierbaren Einstellungen. Warmhaltefunktion und automatische Einschaltfunktion sparen Zeit im Servicebetrieb. Wandmontage, Rost und Konsole inklusive. Für Restaurants mit hohem Durchsatz und Anspruch an präzise Übergrillung."
Product,hi-light-salamander-600-2z-101548,title,de,,,Hi-Light-salamander 600-2Z,Hi-Light-Salamander 600-2Z
Product,hi-light-salamander-600-2z-101548,body_html,de,,,"Hi-Light-salamander 600 mm med två värmezoner, 4,5 kW, höjdjusterbart värmeelement i två lägen (125/175 mm). Uttagbart handtag, elektronisk Energireglering, varmhållningsfunktion, väggkonsol inklusive. För restauranger med varierande behov av grillning och varmhållning.","Hi-Light-Salamander 600 mm mit zwei Heizzonen, 4,5 kW, höhenverstellbarem Heizelement in zwei Positionen (125/175 mm). Herausziehbarer Griff, elektronische Energieregelung, Warmhaltefunktion, Wandkonsole inklusive. Für Restaurants mit variablem Übergrill- und Warmhaltebedarf."
Product,hi-light-lift-salamander-400-2z-101552,title,de,,,Hi-Light-Lift-salamander 400-2Z,Hi-Light-Lift-Salamander 400-2Z
Product,hi-light-lift-salamander-400-2z-101552,body_html,de,,,"Hi-Light-Lift-salamander 400 mm med två värmezoner, 3 kW, elektronisk energireglering, anslutningsklar. Väggmontering, galler och konsol ingår. Kompakt övergrill för restauranger med begränsat utrymme som behöver två separat reglerbara zoner för övergrillning och varmhållning.","Hi-Light-Lift-Salamander 400 mm mit zwei Heizzonen, 3 kW, elektronischer Energieregelung, steckerfertig. Wandmontage, Rost und Konsole inklusive. Kompaktes Übergrillgerät für Restaurants mit begrenztem Platz, die zwei getrennt regelbare Zonen für Übergrillen und Warmhalten brauchen."
Product,hi-light-lift-salamander-700-2z-101554,title,de,,,Hi-Light-Lift-salamander 700-2Z,Hi-Light-Lift-Salamander 700-2Z
Product,hi-light-lift-salamander-700-2z-101554,body_html,de,,,"Stor Hi-Light-Lift-salamander 700 mm med fyra värmeelement, 5,3 kW, två värmezoner, elektronisk energireglering. Väggmontering, 737 mm bred grillrost, rost och konsol ingår. För restauranger med stort behov av övergrillning och breda plattor.","Großer Hi-Light-Lift-Salamander 700 mm mit vier Heizelementen, 5,3 kW, zwei Heizzonen, elektronischer Energieregelung. Wandmontage, 737 mm breiter Grillrost, Rost und Konsole inklusive. Für Restaurants mit hohem Übergrillbedarf und breiten Platten."
Product,pastries-deep-fat-fryer-bf-30e-101560,title,de,,,Bakverksfritös BF 30E,Backwarenfritteuse BF 30E
Product,pastries-deep-fat-fryer-bf-30e-101560,body_html,de,,,"30 liters badinnehåll, uttagbara värmeelement och en säker fettavloppsränna – denna elektriska fritös för bakverk är dimensionerad för permanent drift. Den stora kallzonen skyddar oljan märkbart. Med säkerhetstermostat och temperaturreglering upp till 190 °C. För bagerier och konditorier med hög daglig volym.","30 Liter Beckeninhalt, herausnehmbare Heizelemente und ein gesicherter Fettablasshahn – diese Elektro-Fritteuse für Backwaren ist auf Dauerbetrieb ausgelegt. Die große Kaltzone schützt das Öl spürbar. Mit Sicherheitsthermostat und Temperaturregelung bis 190 °C. Für Bäckereien und Konditoreien mit hohem Tagesvolumen."
Product,deep-frying-basket-bf-30e-101563,title,de,,,Fritöskorg BF 30E,Fritteusenkorb BF 30E
Product,deep-frying-basket-bf-30e-101563,body_html,de,,,"Ersättningskorg för bakverksfritös BF 30E – 19,2 liters volym, 570 x 440 mm, förkromat stål. En andra korg som kan bytas ut håller friteringsflödet igång. För bagerier och konditorier med hög volym som vill eliminera väntetiderna mellan friteringsomgångarna.","Ersatzkorb für Backwarenfritteuse BF 30E – 19,2 Liter Inhalt, 570 x 440 mm, Stahl verchromt. Zweiter Korb im Wechsel hält den Frittierfluss aufrecht. Für Bäckereien und Konditoreien mit hohem Volumen, die Wartezeiten zwischen den Frittierdurchgängen eliminieren."
Product,basket-shelf-bf-30e-101565,title,de,,,Korghylla BF 30E,Korbablage BF 30E
Product,basket-shelf-bf-30e-101565,body_html,de,,,Korghylla på båda sidor för bakverksfritösen BF 30E – av CNS 18/10. Skapar förvaringsutrymme direkt intill fritösen för avrunna varor utan extra golvyta. För bagerier och konditorier med hög friteringsvolym.,Beidseitige Korbablage für die Backwarenfritteuse BF 30E – aus CNS 18/10. Schafft direkt neben der Fritteuse Ablagefläche für abgetropfte Ware ohne zusätzliche Stellfläche. Für Bäckereien und Konditoreien mit hohem Frittiervolumen.
Product,basket-shelf-bf-16e-101566,title,de,,,Korghylla BF 16E,Korbablage BF 16E
Product,basket-shelf-bf-16e-101566,body_html,de,,,,Individuell montierbare Abstellfläche passend zur Backwarenfritteuse BF 16E.
Product,basket-shelf-bf-35e-101607,title,de,,,Korghylla BF 35E,Korbablage BF 35E
Product,basket-shelf-bf-35e-101607,body_html,de,,,Korghylla för båda sidorna för bakverksfritösen BF 35E – av CNS 18/10. Skapar utrymme bredvid fritösen för avrunna varor utan att ta upp extra yta. För bagerier och konditorier med hög friteringsvolym.,"Beidseitige Korbablage für die Backwarenfritteuse BF 35E – aus CNS 18/10. Schafft neben der Fritteuse Platz für abgetropfte Ware, ohne zusätzliche Fläche zu belegen. Für Bäckereien und Konditoreien mit hohem Frittiervolumen."
Product,dough-kneading-machine-pro-25-32-frfk-101833,title,de,,,Degknådare Pro 25/32 FRFK,Teigknetmaschine Pro 25/32 FRFK
Product,dough-kneading-machine-pro-25-32-frfk-101833,body_html,de,,,Den robusta Degknådaren imponerar med en produktionskapacitet på upp till 25 kg deg och två justerbara hastighetsnivåer - perfekt för krävande användning. Tack vare den fast monterade blandningsskålen och den robusta integrerade degkroken garanterar den konsekventa resultat varje gång den används.,Die robuste Teigknetmaschine &uuml;berzeugt mit einer Produktionskapazit&auml;t von bis zu 25 kg Teig und zwei regelbaren Geschwindigkeitsstufen &ndash; ideal f&uuml;r anspruchsvolle Anwendungen. Dank der fest montierten R&uuml;hrsch&uuml;ssel und des stabil integrierten Knethakens garantiert sie gleichbleibende Ergebnisse bei jeder Nutzung.
Product,dough-kneading-machine-pro-36-41-frfk-101834,title,de,,,Degknådare Pro 36/41 FRFK,Teigknetmaschine Pro 36/41 FRFK
Product,dough-kneading-machine-pro-36-41-frfk-101834,body_html,de,,,Med en degproduktionskapacitet på upp till 36 kg är denna kraftfulla Degknådare den perfekta lösningen för större produktionskvantiteter. Utrustad med två justerbara hastighetsnivåer ger den maximal effektivitet och jämn knådningskvalitet. Den solida konstruktionen säkerställer tillförlitlig permanent drift även under hög belastning - perfekt för professionell användning.,Mit einer Teigproduktionsmenge von bis zu 36 kg ist diese leistungsstarke Teigknetmaschine die ideale L&ouml;sung f&uuml;r gr&ouml;&szlig;ere Produktionsmengen. Ausgestattet mit zwei regelbaren Geschwindigkeitsstufen bietet sie maximale Effizienz und konstante Knetqualit&auml;t. Die massive Bauweise gew&auml;hrleistet auch bei hoher Belastung zuverl&auml;ssigen Dauerbetrieb &ndash; perfekt f&uuml;r den professionellen Einsatz.
Product,dough-kneading-machine-pro-25-32-arsk-101835,title,de,,,Degknådare Pro 25/32 ARSK,Teigknetmaschine Pro 25/32 ARSK
Product,dough-kneading-machine-pro-25-32-arsk-101835,body_html,de,,,Denna kraftfulla Degknådare bearbetar utan ansträngning upp till 25 kg deg och är utformad för professionell användning. Det praktiska svängbara huvudet gör det enkelt att ta bort degen och underlättar rengöringen. Den löstagbara blandningsskålen gör arbetsflödet ännu effektivare och mer hygieniskt.,Diese leistungsstarke Teigknetmaschine verarbeitet m&uuml;helos bis zu 25 kg Teig und ist f&uuml;r den professionellen Einsatz konzipiert. Der praktische Schwenkkopf erm&ouml;glicht eine komfortable Teigentnahme und erleichtert die Reinigung. Durch die abnehmbare R&uuml;hrsch&uuml;ssel l&auml;sst sich der Arbeitsablauf noch effizienter und hygienischer gestalten.
Product,dough-kneading-machine-pro-36-41-arsk-101836,title,de,,,Degknådare Pro 36/41 ARSK,Teigknetmaschine Pro 36/41 ARSK
Product,dough-kneading-machine-pro-36-41-arsk-101836,body_html,de,,,"Den kraftfulla Degknådaren med en degproduktionskapacitet på upp till 36 kg är idealisk för större krav i en professionell miljö. Med ett svängbart huvud, avtagbar blandningsskål och två hastighetsinställningar kombinerar den maximal användarvänlighet med hög effektivitet.","Die kraftvolle Teigknetmaschine mit einer Teigproduktionsmenge von bis zu 36 kg ist ideal f&uuml;r gr&ouml;&szlig;ere Anforderungen im professionellen Umfeld. Mit Schwenkkopf, abnehmbarer R&uuml;hrsch&uuml;ssel und zwei Geschwindigkeitsstufen vereint sie maximale Bedienfreundlichkeit mit hoher Effizienz."
Product,wheel-set-pro-tkm-101837,title,de,,,Hjul-set Pro TKM,Lenkrollen-Set Pro TKM
