Type,Identification,Field,Locale,Market,Status,Default content,Translated content
Product,pastries-deep-fat-fryer-bf-20g-1014113,body_html,tr,,,"Gasfritös för bakverk BF 20G med 18-liters behållare, 12 kW, piezotändning, stor kallzon och säker avtappningskran. Korg och lock ingår. För bagerier och konditorier som använder gas och friterar stora mängder bakverk dagligen.","BF 20G gazlı pastane fritözü, 18 litre hazne, 12 kW, piezo ateşleme, geniş soğuk bölge ve emniyetli tahliye musluğu. Sepet ve kapak dahil. Gazla çalışan ve her gün çok miktarda ürün kızartan fırın ve pastaneler için."
Product,pastries-deep-fat-fryer-bf-21e-101412,title,tr,,,Bakverksfritös BF 21E,Pastane fritözü BF 21E
Product,pastries-deep-fat-fryer-bf-21e-101412,body_html,tr,,,"Fritös för bakverk med 21-liters behållare, utsvängbart värmeelement, stor kallzon och säker Fettavloppsränna. 6,8 kW, upp till 190 °C. Lock och korg ingår. För bagerier och konditorier med medelstort friteringsbehov och krav på enkel rengöring.","21 litre hazneli, devrilir rezistanslı, geniş soğuk bölgeli ve emniyet kilitli yağ boşaltma musluklu pastane fritözü. 6,8 kW, 190 °C'ye kadar. Kapak ve sepet dahil. Orta düzey kızartma hacmi olan ve kolay temizlik arayan fırın ve pastaneler için."
Product,pastries-deep-fat-fryer-bf-35e-101413,title,tr,,,Bakverksfritös BF 35E,Pastane fritözü BF 35E
Product,pastries-deep-fat-fryer-bf-35e-101413,body_html,tr,,,"Stor bakverksfritös BF 35E med 35-liters behållare, utsvängbart värmeelement, stor kallzon, säkerhetsförsedd avtappningskran. 10 kW, upp till 190 °C. Korg och lock ingår. För bagerier och konditorier med mycket hög daglig friteringsvolym.","BF 35E büyük pastane fritözü, 35 litre hazne, devrilir rezistans, geniş soğuk bölge, emniyetli tahliye musluğu. 10 kW, 190 °C'ye kadar. Sepet ve kapak dahil. Günlük kızartma hacmi çok yüksek fırın ve pastaneler için."
Product,deep-frying-basket-bf-35e-101419,title,tr,,,Fritöskorg BF 35E,Fritöz sepeti BF 35E
Product,deep-frying-basket-bf-35e-101419,body_html,tr,,,"Stor reservkorg för bakverksfritösen BF 35E – 24,8 liters volym, 970 mm bredd. Förkromat stål. För bagerier och konditorier som med den andra korgen eliminerar avbrott i friteringen och maximerar genomströmningen under Permanent drift.","BF 35E pastane fritözü için büyük yedek sepet — 24,8 litre hacim, 970 mm genişlik. Krom kaplı çelik. Sürekli çalışmada kızartma kesintisini ortadan kaldırmak ve kapasiteyi en üst düzeye çıkarmak için ikinci sepeti kullanan fırın ve pastaneler için."
Product,pastries-deep-fat-fryer-bf-16e-101530,title,tr,,,Bakverksfritös BF 16E,Pastane fritözü BF 16E
Product,deep-frying-basket-bf-16e-101533,title,tr,,,Fritöskorg BF 16E,Fritöz sepeti BF 16E
Product,deep-frying-basket-bf-16e-101533,body_html,tr,,,"Ersättningskorg för bakverksfritös BF 16E – 8,9 liters volym, 475 x 235 mm, förkromat stål. En andra korg som kan användas omväxlande eliminerar väntetider vid fritering. För bagerier och konditorier som vill utnyttja sin fritös till fullo.","BF 16E pastane fritözü için yedek sepet — 8,9 litre hacim, 475 x 235 mm, krom kaplı çelik. Dönüşümlü kullanılan ikinci sepet, kızartma sırasındaki bekleme sürelerini ortadan kaldırır. Fritöz kapasitesini en üst düzeye çıkarmak isteyen fırın ve pastaneler için."
Product,pastries-deep-fat-fryer-bf-30e-ou-101535,title,tr,,,Bakverksfritös BF 30E OU,Pastane fritözü BF 30E OU
Product,pastries-deep-fat-fryer-bf-30e-ou-101535,body_html,tr,,,"Stående fritös för bakverk BF 30E OU, 30 liter, 15 kW, öppen underdel, uttagbart värmeelement. Höjdjusterbar upp till 1040 mm, kallzon, fettavtappningskran. Inklusive korg, lock, sil och två fettuppsamlingsbehållare. För bagerier som integrerar fritösen som en fullvärdig fristående enhet i sina kökslinjer.","BF 30E OU tezgâh üstü pastane fritözü, 30 litre, 15 kW, açık alt gövde, çıkarılabilir rezistans. 1040 mm'ye kadar yükseklik ayarı, soğuk bölge, yağ tahliye musluğu. Sepet, kapak, süzgeç ve iki yağ toplama kabı dahil. Fritözü mutfak düzenine tam donanımlı serbest duran bir ünite olarak eklemek isteyen fırınlar için."
Product,hi-light-lift-salamander-600-2z-101546,title,tr,,,Hi-Light-Lift-salamander 600-2Z,Hi-Light-Lift-Salamander 600-2Z
Product,hi-light-lift-salamander-600-2z-101546,body_html,tr,,,"Hi-Light-Lift-Salamander 600 mm med två värmezoner, 4,5 kW, elektronisk energireglering, väggmontering. 572 mm bred grillrist, rist och konsol ingår. Solid proffslösning för restauranger som dagligen vill grilla och hålla maten varm.","600 mm Hi-Light-Lift salamander, iki ısıtma bölgesi, 4,5 kW, elektronik güç kontrolü, duvara montaj. 572 mm genişliğinde ızgara teli; tel ve askı dahil. Her gün ızgara yapıp yemeği sıcak tutması gereken restoranlar için sağlam profesyonel çözüm."
Product,hi-light-lift-salamander-premium-101547,title,tr,,,"Hi-Light-Lift-salamander ""Premium""","Hi-Light-Lift-Salamander ""Premium"""
Product,hi-light-lift-salamander-premium-101547,body_html,tr,,,"Infraröd salamander med tre separat reglerbara värmezoner, HI-TOUCH-styrning och tre programmerbara inställningar. Varmhållningsfunktion och automatisk inkopplingsfunktion sparar tid vid servering. Väggmontering, galler och konsol ingår. För restauranger med hög genomströmning och krav på exakt grillning.","Ayrı ayrı kontrol edilebilen üç ısıtma bölgeli, HI-TOUCH kumanda üniteli ve üç programlanabilir ayarlı kızılötesi salamander. Sıcak tutma işlevi ve otomatik devreye girme işlevi servis sırasında zaman kazandırır. Duvar montajı, ızgara teli ve askı dahildir. Yüksek sirkülasyonu olan ve hassas ızgara isteyen restoranlar için."
Product,hi-light-salamander-600-2z-101548,title,tr,,,Hi-Light-salamander 600-2Z,Hi-Light-Salamander 600-2Z
Product,hi-light-salamander-600-2z-101548,body_html,tr,,,"Hi-Light-salamander 600 mm med två värmezoner, 4,5 kW, höjdjusterbart värmeelement i två lägen (125/175 mm). Uttagbart handtag, elektronisk Energireglering, varmhållningsfunktion, väggkonsol inklusive. För restauranger med varierande behov av grillning och varmhållning.","600 mm Hi-Light salamander, iki ısıtma bölgesi, 4,5 kW, iki konumda yükseklik ayarlı rezistans (125/175 mm). Çekmeli tutamak, elektronik enerji ayarı, sıcak tutma işlevi, duvar askısı dahil. Değişken üst ızgara ve sıcak tutma ihtiyacı olan restoranlar için."
Product,hi-light-lift-salamander-400-2z-101552,title,tr,,,Hi-Light-Lift-salamander 400-2Z,Hi-Light-Lift-Salamander 400-2Z
Product,hi-light-lift-salamander-400-2z-101552,body_html,tr,,,"Hi-Light-Lift-salamander 400 mm med två värmezoner, 3 kW, elektronisk energireglering, anslutningsklar. Väggmontering, galler och konsol ingår. Kompakt övergrill för restauranger med begränsat utrymme som behöver två separat reglerbara zoner för övergrillning och varmhållning.","400 mm Hi-Light-Lift salamander, iki ısıtma bölgesi, 3 kW, elektronik güç kontrolü, fişe takılıp kullanılmaya hazır. Duvara montaj; ızgara teli ve askı dahil. Yeri dar olan ve ızgara ile sıcak tutma için ayrı kontrol edilebilen iki bölgeye ihtiyaç duyan restoranlar için kompakt üst ızgara ünitesi."
Product,hi-light-lift-salamander-700-2z-101554,title,tr,,,Hi-Light-Lift-salamander 700-2Z,Hi-Light-Lift-Salamander 700-2Z
Product,hi-light-lift-salamander-700-2z-101554,body_html,tr,,,"Stor Hi-Light-Lift-salamander 700 mm med fyra värmeelement, 5,3 kW, två värmezoner, elektronisk energireglering. Väggmontering, 737 mm bred grillrost, rost och konsol ingår. För restauranger med stort behov av övergrillning och breda plattor.","700 mm büyük Hi-Light-Lift salamander, dört rezistans, 5,3 kW, iki ısıtma bölgesi, elektronik güç kontrolü. Duvara montaj, 737 mm genişliğinde ızgara teli; tel ve askı dahil. Yoğun ızgara ihtiyacı ve geniş tezgâhı olan restoranlar için."
Product,pastries-deep-fat-fryer-bf-30e-101560,title,tr,,,Bakverksfritös BF 30E,Pastane fritözü BF 30E
Product,pastries-deep-fat-fryer-bf-30e-101560,body_html,tr,,,"30 liters badinnehåll, uttagbara värmeelement och en säker fettavloppsränna – denna elektriska fritös för bakverk är dimensionerad för permanent drift. Den stora kallzonen skyddar oljan märkbart. Med säkerhetstermostat och temperaturreglering upp till 190 °C. För bagerier och konditorier med hög daglig volym.","30 litre hazne kapasitesi, çıkarılabilir rezistanslar ve güvenli yağ boşaltma musluğu — pastane ürünleri için bu elektrikli fritöz sürekli çalışmaya göre tasarlanmıştır. Geniş soğuk bölge yağı belirgin biçimde korur. Emniyet termostatı ve 190 °C'ye kadar sıcaklık kontrolü ile. Günlük hacmi yüksek fırın ve pastaneler için."
Product,deep-frying-basket-bf-30e-101563,title,tr,,,Fritöskorg BF 30E,Fritöz sepeti BF 30E
Product,deep-frying-basket-bf-30e-101563,body_html,tr,,,"Ersättningskorg för bakverksfritös BF 30E – 19,2 liters volym, 570 x 440 mm, förkromat stål. En andra korg som kan bytas ut håller friteringsflödet igång. För bagerier och konditorier med hög volym som vill eliminera väntetiderna mellan friteringsomgångarna.","BF 30E pastane fritözü için yedek sepet — 19,2 litre kapasite, 570 x 440 mm, krom kaplı çelik. Dönüşümlü kullanılan ikinci sepet kızartma akışını kesintisiz tutar. Kızartma turları arasındaki bekleme süresini ortadan kaldırmak isteyen yüksek hacimli fırın ve pastaneler için."
Product,basket-shelf-bf-30e-101565,title,tr,,,Korghylla BF 30E,Basket shelf BF 30E
Product,basket-shelf-bf-30e-101565,body_html,tr,,,Korghylla på båda sidor för bakverksfritösen BF 30E – av CNS 18/10. Skapar förvaringsutrymme direkt intill fritösen för avrunna varor utan extra golvyta. För bagerier och konditorier med hög friteringsvolym.,BF 30E pastane fritözü için çift taraflı sepet askısı — 18/10 paslanmaz çelikten. Süzülen ürünler için ek yer kaplamadan fritözün hemen yanında koyma alanı sağlar. Kızartma hacmi yüksek fırın ve pastaneler için.
Product,basket-shelf-bf-16e-101566,title,tr,,,Korghylla BF 16E,Basket shelf BF 16E
Product,basket-shelf-bf-16e-101566,body_html,tr,,,,"BF 16E pastane fritözüne uyumlu, ayrıca monte edilebilen koyma yüzeyi."
Product,basket-shelf-bf-35e-101607,title,tr,,,Korghylla BF 35E,Basket shelf BF 35E
Product,basket-shelf-bf-35e-101607,body_html,tr,,,Korghylla för båda sidorna för bakverksfritösen BF 35E – av CNS 18/10. Skapar utrymme bredvid fritösen för avrunna varor utan att ta upp extra yta. För bagerier och konditorier med hög friteringsvolym.,BF 35E fritöz için çift taraflı sepet askısı — CNS 18/10 paslanmaz çelikten. Süzülen ürünler için ek yer kaplamadan fritözün yanında alan oluşturur. Kızartma hacmi yüksek fırın ve pastaneler için.
Product,dough-kneading-machine-pro-25-32-frfk-101833,title,tr,,,Degknådare Pro 25/32 FRFK,Hamur yoğurma makinesi Pro 25/32 FRFK
Product,dough-kneading-machine-pro-25-32-frfk-101833,body_html,tr,,,Den robusta Degknådaren imponerar med en produktionskapacitet på upp till 25 kg deg och två justerbara hastighetsnivåer - perfekt för krävande användning. Tack vare den fast monterade blandningsskålen och den robusta integrerade degkroken garanterar den konsekventa resultat varje gång den används.,"Sağlam hamur yoğurma makinesi, 25 kg'a kadar hamur kapasitesi ve iki ayarlanabilir hız kademesiyle dikkat çekiyor — zorlu kullanımlar için ideal. Sabit karıştırma kabı ve sağlam entegre hamur kancası sayesinde her kullanımda aynı sonucu veriyor."
Product,dough-kneading-machine-pro-36-41-frfk-101834,title,tr,,,Degknådare Pro 36/41 FRFK,Hamur yoğurma makinesi Pro 36/41 FRFK
Product,dough-kneading-machine-pro-36-41-frfk-101834,body_html,tr,,,Med en degproduktionskapacitet på upp till 36 kg är denna kraftfulla Degknådare den perfekta lösningen för större produktionskvantiteter. Utrustad med två justerbara hastighetsnivåer ger den maximal effektivitet och jämn knådningskvalitet. Den solida konstruktionen säkerställer tillförlitlig permanent drift även under hög belastning - perfekt för professionell användning.,"36 kg'a kadar hamur üretim hacmiyle bu güçlü hamur yoğurma makinesi, daha büyük üretimler için ideal çözümdür. İki ayarlanabilir hız kademesiyle en yüksek verimi ve tutarlı yoğurma kalitesini sunar. Sağlam yapısı, yüksek yük altında bile güvenilir sürekli çalışma sağlar — profesyonel kullanım için mükemmel."
Product,dough-kneading-machine-pro-25-32-arsk-101835,title,tr,,,Degknådare Pro 25/32 ARSK,Hamur yoğurma makinesi Pro 25/32 ARSK
Product,dough-kneading-machine-pro-25-32-arsk-101835,body_html,tr,,,Denna kraftfulla Degknådare bearbetar utan ansträngning upp till 25 kg deg och är utformad för professionell användning. Det praktiska svängbara huvudet gör det enkelt att ta bort degen och underlättar rengöringen. Den löstagbara blandningsskålen gör arbetsflödet ännu effektivare och mer hygieniskt.,Bu güçlü hamur yoğurma makinesi 25 kg'a kadar hamuru zorlanmadan işler ve profesyonel kullanım için tasarlanmıştır. Pratik devrilir kafası hamuru almayı kolaylaştırır ve temizliği basitleştirir. Çıkarılabilir karıştırma kabı iş akışını daha da verimli ve hijyenik kılar.
Product,dough-kneading-machine-pro-36-41-arsk-101836,title,tr,,,Degknådare Pro 36/41 ARSK,Hamur yoğurma makinesi Pro 36/41 ARSK
Product,dough-kneading-machine-pro-36-41-arsk-101836,body_html,tr,,,"Den kraftfulla Degknådaren med en degproduktionskapacitet på upp till 36 kg är idealisk för större krav i en professionell miljö. Med ett svängbart huvud, avtagbar blandningsskål och två hastighetsinställningar kombinerar den maximal användarvänlighet med hög effektivitet.","36 kg'a kadar hamur kapasiteli güçlü hamur yoğurma makinesi, profesyonel ortamda daha büyük ihtiyaçlar için idealdir. Devrilir kafa, çıkarılabilir karıştırma kabı ve iki hız ayarıyla en üst düzey kullanım kolaylığını yüksek verimle birleştirir."
Product,wheel-set-pro-tkm-101837,title,tr,,,Hjul-set Pro TKM,Wheel set Pro TKM
Product,wheel-set-pro-tkm-101837,body_html,tr,,,Hjul-setet gör det enkelt att flytta Degknådare från Pro-serien. Tack vare de två låsbara länkhjulen står maskinen säkert och stadigt även under drift.,"Döner tekerlek seti, Pro serisi hamur yoğurma makinelerinin kolayca taşınmasını sağlar. İki frenli tekerlek sayesinde makine çalışırken bile güvenli ve sabit durur."
Product,dough-kneading-machine-easy-12-20-arsk-101840,title,tr,,,Degknådare Easy 12/20 ARSK,Hamur yoğurma makinesi Easy 12/20 ARSK
Product,dough-kneading-machine-easy-12-20-arsk-101840,body_html,tr,,,Med sin sofistikerade design formar Degknådaren upp till 12 kg deg. Det svängbara huvudet och den avtagbara Degskålen gör det enkelt att ta ut deg och underlättar rengöring - för smidiga processer i alla kök. Oavsett om den styrs manuellt eller med timer: den här maskinen anpassar sig till vardagslivets tempo och levererar alltid jämn kvalitet.,İyi düşünülmüş tasarımıyla hamur yoğurma makinesi 12 kg'a kadar hamur yoğurur. Devrilir kafa ve çıkarılabilir karıştırma kabı hamuru almayı ve temizliği kolaylaştırır — her mutfakta akıcı bir çalışma için. İster elle ister zamanlayıcıyla kullanılsın: bu makine günlük tempoya uyum sağlar ve her zaman aynı kaliteyi verir.
Product,dough-kneading-machine-easy-18-30-arsk-101841,title,tr,,,Degknådare Easy 18/30 ARSK,Hamur yoğurma makinesi Easy 18/30 ARSK
Product,dough-kneading-machine-easy-18-30-arsk-101841,body_html,tr,,,"Med en maximal degvolym på 18 kg är den här Degknådaren idealisk för större behov och ger kraftfulla, jämna resultat. Det vridbara huvudet och den avtagbara blandningsskålen gör den lätt att arbeta med - från enkel borttagning till snabb rengöring. Oavsett om den styrs manuellt eller med timer: maskinen anpassar sig flexibelt till processerna i köket eller bageriet.","En fazla 18 kg hamur hacmiyle bu hamur yoğurma makinesi daha büyük ihtiyaçlar için idealdir ve güçlü, eşit sonuçlar verir. Devrilir kafa ve çıkarılabilir karıştırma kabı, hamuru almaktan hızlı temizliğe kadar kullanımı kolaylaştırır. İster elle ister zamanlayıcıyla: makine mutfaktaki veya fırındaki iş akışına esnek biçimde uyum sağlar."
Product,dough-kneading-machine-easy-22-40-arsk-101842,title,tr,,,Degknådare Easy 22/40 ARSK,Hamur yoğurma makinesi Easy 22/40 ARSK
Product,dough-kneading-machine-easy-22-40-arsk-101842,body_html,tr,,,"Denna Degknådare bearbetar utan ansträngning upp till 22 kg deg - pålitligt, kraftfullt och jämnt. Tack vare det svängbara huvudet och den avtagbara blandningsskålen är hanteringen särskilt bekväm, även vid stora mängder. Styrning med timer eller manuellt ger maximal flexibilitet för effektiva arbetsprocesser.","Bu hamur yoğurma makinesi 22 kg'a kadar hamuru zorlanmadan işler — güvenilir, güçlü ve eşit biçimde. Devrilir kafa ve çıkarılabilir karıştırma kabı sayesinde büyük miktarlarda bile kullanım özellikle rahattır. Zamanlayıcı veya elle kumanda ünitesi, verimli iş akışı için en üst düzeyde esneklik sunar."
